,location,total_sqft,bath,price,bedrooms
5157,Panathur,1695,3.0,90.0,3.0
5158,Panathur,1546,3.0,99.0,3.0
5159,Panathur,1370,2.0,75.0,3.0
5160,Panathur,1861,3.0,92.0,3.0
5161,Parappana Agrahara,1200,1.0,45.0,1.0
5162,Parappana Agrahara,1194,2.0,47.0,2.0
5163,Parappana Agrahara,1194,2.0,47.0,2.0
5164,Parappana Agrahara,1194,2.0,46.0,2.0
5165,Parappana Agrahara,1194,2.0,47.0,2.0
5166,Parappana Agrahara,1194,2.0,46.0,2.0
5167,Parappana Agrahara,1194,2.0,47.0,2.0
5168,Parappana Agrahara,1194,2.0,47.0,2.0
5169,Parappana Agrahara,1194,2.0,45.0,2.0
5170,Parappana Agrahara,1194,2.0,46.0,2.0
5171,Parappana Agrahara,1194,2.0,47.0,2.0
5172,Parappana Agrahara,1194,2.0,47.0,2.0
5173,Parappana Agrahara,1194,2.0,46.0,2.0
5174,Parappana Agrahara,1194,2.0,46.0,2.0
5175,Pattandur Agrahara,1025,2.0,44.5,2.0
5176,Pattandur Agrahara,1247,2.0,59.8,2.0
5177,Pattandur Agrahara,900,2.0,42.0,2.0
5178,Pattandur Agrahara,1302,2.0,66.0,2.0
5179,Pattandur Agrahara,1247,2.0,62.35,2.0
5180,Pattandur Agrahara,1350,2.0,68.0,2.0
5181,Pattandur Agrahara,1550,2.0,80.0,3.0
5182,Pattandur Agrahara,1550,2.0,80.0,3.0
5183,Poorna Pragna Layout,920,2.0,39.55,2.0
5184,Poorna Pragna Layout,1160,2.0,46.39,2.0
5185,Poorna Pragna Layout,965,2.0,48.0,2.0
5186,Poorna Pragna Layout,1160,2.0,46.39,2.0
5187,Poorna Pragna Layout,1160,2.0,46.39,2.0
5188,Poorna Pragna Layout,960,2.0,50.0,2.0
5189,Poorna Pragna Layout,1475,2.0,58.99,3.0
5190,Poorna Pragna Layout,1270,2.0,50.79,3.0
5191,Poorna Pragna Layout,1270,2.0,50.79,3.0
5192,Poorna Pragna Layout,1270,2.0,50.79,3.0
5193,Poorna Pragna Layout,1355,2.0,58.25,3.0
5194,Poorna Pragna Layout,1355,2.0,58.27,3.0
5195,Poorna Pragna Layout,1475,2.0,58.99,3.0
5196,Poorna Pragna Layout,1270,2.0,50.79,3.0
5197,Poorna Pragna Layout,1270,2.0,50.79,3.0
5198,Poorna Pragna Layout,1475,2.0,58.99,3.0
5199,Poorna Pragna Layout,1270,2.0,50.79,3.0
5200,Poorna Pragna Layout,1270,2.0,50.79,3.0
5201,Prithvi Layout,1352,2.0,87.5,2.0
5202,Prithvi Layout,1352,2.0,85.0,2.0
5203,Prithvi Layout,1352,2.0,75.0,2.0
5204,Prithvi Layout,1352,3.0,93.0,2.0
5205,Prithvi Layout,1352,2.0,72.0,2.0
5206,Prithvi Layout,2273,4.0,220.0,3.0
5207,Prithvi Layout,2273,4.0,192.0,3.0
5208,Prithvi Layout,2100,3.0,125.0,3.0
5209,Prithvi Layout,2028,4.0,162.0,4.0
5210,R.T. Nagar,1200,2.0,120.0,2.0
5211,R.T. Nagar,1040,2.0,46.0,2.0
5212,R.T. Nagar,1200,2.0,45.0,2.0
5213,R.T. Nagar,1235,2.0,65.0,2.0
5214,R.T. Nagar,970,2.0,55.0,2.0
5215,R.T. Nagar,1200,2.0,60.0,2.0
5216,R.T. Nagar,1100,3.0,125.0,2.0
5217,R.T. Nagar,1150,2.0,72.0,2.0
5218,R.T. Nagar,1080,2.0,48.0,2.0
5219,R.T. Nagar,1325,2.0,52.0,2.0
5220,R.T. Nagar,1100,2.0,85.0,2.0
5221,R.T. Nagar,1560,3.0,85.0,3.0
5222,R.T. Nagar,1140,3.0,130.0,3.0
5223,R.T. Nagar,1560,3.0,125.0,3.0
5224,R.T. Nagar,1680,3.0,72.0,3.0
5225,R.T. Nagar,1400,2.0,78.0,3.0
5226,R.T. Nagar,1200,3.0,140.0,3.0
5227,R.T. Nagar,1300,3.0,145.0,3.0
5228,R.T. Nagar,1500,2.0,70.0,3.0
5229,R.T. Nagar,1667,3.0,130.0,3.0
5230,R.T. Nagar,1500,4.0,70.0,4.0
5231,R.T. Nagar,1500,4.0,185.0,4.0
5232,R.T. Nagar,1800,3.0,120.0,4.0
5233,R.T. Nagar,3600,8.0,165.0,9.0
5234,Rachenahalli,412,1.0,19.8,0.5
5235,Rachenahalli,680,1.0,32.64,1.0
5236,Rachenahalli,690,1.0,39.8,1.0
5237,Rachenahalli,1050,2.0,52.07,2.0
5238,Rachenahalli,1050,2.0,55.5,2.0
5239,Rachenahalli,1050,2.0,53.5,2.0
5240,Rachenahalli,1050,2.0,52.5,2.0
5241,Rachenahalli,1050,2.0,52.1,2.0
5242,Rachenahalli,1050,2.0,53.5,2.0
5243,Rachenahalli,1050,2.0,52.5,2.0
5244,Rachenahalli,1050,2.0,47.25,2.0
5245,Rachenahalli,1050,2.0,55.5,2.0
5246,Rachenahalli,1050,2.0,52.5,2.0
5247,Rachenahalli,1050,2.0,52.08,2.0
5248,Rachenahalli,1050,2.0,52.07,2.0
5249,Rachenahalli,1050,2.0,52.08,2.0
5250,Rachenahalli,1050,2.0,52.5,2.0
5251,Rachenahalli,1050,2.0,52.71,2.0
5252,Rachenahalli,1530,2.0,74.5,3.0
5253,Rachenahalli,1530,2.0,74.4,3.0
5254,Rachenahalli,1530,2.0,74.39,3.0
5255,Rachenahalli,1550,3.0,73.5,3.0
5256,Rachenahalli,1550,3.0,74.5,3.0
5257,Rachenahalli,1530,2.0,74.4,3.0
5258,Rachenahalli,1530,2.0,74.5,3.0
5259,Rachenahalli,1550,3.0,72.5,3.0
5260,Rachenahalli,1530,2.0,74.4,3.0
5261,Rachenahalli,1550,3.0,72.5,3.0
5262,Rachenahalli,1530,2.0,74.4,3.0
5263,Rachenahalli,1550,3.0,68.5,3.0
5264,Rachenahalli,1550,2.0,73.5,3.0
5265,Rachenahalli,3657,5.0,220.0,4.0
5266,Raja Rajeshwari Nagar,600,1.0,22.0,1.0
5267,Raja Rajeshwari Nagar,500,1.0,25.0,1.0
5268,Raja Rajeshwari Nagar,648,1.0,31.75,1.0
5269,Raja Rajeshwari Nagar,550,1.0,21.0,1.0
5270,Raja Rajeshwari Nagar,510,1.0,22.0,1.0
5271,Raja Rajeshwari Nagar,1295,2.0,43.9,2.0
5272,Raja Rajeshwari Nagar,1145,2.0,45.79,2.0
5273,Raja Rajeshwari Nagar,1419,2.0,48.1,2.0
5274,Raja Rajeshwari Nagar,1295,2.0,55.47,2.0
5275,Raja Rajeshwari Nagar,1133,2.0,49.07,2.0
5276,Raja Rajeshwari Nagar,1090,2.0,42.0,2.0
5277,Raja Rajeshwari Nagar,1260,2.0,67.39,2.0
5278,Raja Rajeshwari Nagar,1141,2.0,38.55,2.0
5279,Raja Rajeshwari Nagar,1140,2.0,49.39,2.0
5280,Raja Rajeshwari Nagar,1303,2.0,55.79,2.0
5281,Raja Rajeshwari Nagar,1143,2.0,38.65,2.0
5282,Raja Rajeshwari Nagar,1105,2.0,65.0,2.0
5283,Raja Rajeshwari Nagar,1258,2.0,63.53,2.0
5284,Raja Rajeshwari Nagar,1128,2.0,38.24,2.0
5285,Raja Rajeshwari Nagar,1157,2.0,53.8,2.0
5286,Raja Rajeshwari Nagar,1185,2.0,47.39,2.0
5287,Raja Rajeshwari Nagar,1030,2.0,50.0,2.0
5288,Raja Rajeshwari Nagar,1144,2.0,38.55,2.0
5289,Raja Rajeshwari Nagar,1196,2.0,51.51,2.0
5290,Raja Rajeshwari Nagar,1168,2.0,61.0,2.0
5291,Raja Rajeshwari Nagar,1306,2.0,55.91,2.0
5292,Raja Rajeshwari Nagar,1200,2.0,35.0,2.0
5293,Raja Rajeshwari Nagar,1151,2.0,39.02,2.0
5294,Raja Rajeshwari Nagar,1196,2.0,51.15,2.0
5295,Raja Rajeshwari Nagar,1419,2.0,48.0,2.0
5296,Raja Rajeshwari Nagar,1295,2.0,70.0,2.0
5297,Raja Rajeshwari Nagar,1100,2.0,55.0,2.0
5298,Raja Rajeshwari Nagar,1140,2.0,38.55,2.0
5299,Raja Rajeshwari Nagar,1090,2.0,43.59,2.0
5300,Raja Rajeshwari Nagar,1023,2.0,42.0,2.0
5301,Raja Rajeshwari Nagar,1070,2.0,50.0,2.0
5302,Raja Rajeshwari Nagar,1128,2.0,48.79,2.0
5303,Raja Rajeshwari Nagar,1267,2.0,42.85,2.0
5304,Raja Rajeshwari Nagar,1120,2.0,37.95,2.0
5305,Raja Rajeshwari Nagar,1210,2.0,45.0,2.0
5306,Raja Rajeshwari Nagar,1240,2.0,53.27,2.0
5307,Raja Rajeshwari Nagar,1165,2.0,45.0,2.0
5308,Raja Rajeshwari Nagar,1120,2.0,37.97,2.0
5309,Raja Rajeshwari Nagar,1140,2.0,38.65,2.0
5310,Raja Rajeshwari Nagar,1095,2.0,38.33,2.0
5311,Raja Rajeshwari Nagar,1303,2.0,44.17,2.0
5312,Raja Rajeshwari Nagar,1185,2.0,40.17,2.0
5313,Raja Rajeshwari Nagar,1140,2.0,49.27,2.0
5314,Raja Rajeshwari Nagar,1095,2.0,38.33,2.0
5315,Raja Rajeshwari Nagar,1235,2.0,75.0,2.0
5316,Raja Rajeshwari Nagar,1303,2.0,55.79,2.0
5317,Raja Rajeshwari Nagar,1162,2.0,65.0,2.0
5318,Raja Rajeshwari Nagar,1133,2.0,38.41,2.0
5319,Raja Rajeshwari Nagar,1151,2.0,49.0,2.0
5320,Raja Rajeshwari Nagar,1267,2.0,54.35,2.0
5321,Raja Rajeshwari Nagar,1100,2.0,50.0,2.0
5322,Raja Rajeshwari Nagar,1185,2.0,40.17,2.0
5323,Raja Rajeshwari Nagar,1306,2.0,44.17,2.0
5324,Raja Rajeshwari Nagar,1196,2.0,40.44,2.0
5325,Raja Rajeshwari Nagar,1178,2.0,75.0,2.0
5326,Raja Rajeshwari Nagar,1128,2.0,40.0,2.0
5327,Raja Rajeshwari Nagar,1151,2.0,39.0,2.0
5328,Raja Rajeshwari Nagar,1060,2.0,48.0,2.0
5329,Raja Rajeshwari Nagar,1128,2.0,48.79,2.0
5330,Raja Rajeshwari Nagar,1170,2.0,50.0,2.0
5331,Raja Rajeshwari Nagar,1185,2.0,51.15,2.0
5332,Raja Rajeshwari Nagar,1255,2.0,53.87,2.0
5333,Raja Rajeshwari Nagar,1419,2.0,60.42,2.0
5334,Raja Rajeshwari Nagar,1196,2.0,40.54,2.0
5335,Raja Rajeshwari Nagar,1196,2.0,40.54,2.0
5336,Raja Rajeshwari Nagar,1160,2.0,70.0,2.0
5337,Raja Rajeshwari Nagar,1133,2.0,38.37,2.0
5338,Raja Rajeshwari Nagar,1140,2.0,48.7,2.0
5339,Raja Rajeshwari Nagar,1140,2.0,38.65,2.0
5340,Raja Rajeshwari Nagar,1140,2.0,38.55,2.0
5341,Raja Rajeshwari Nagar,1295,2.0,55.47,2.0
5342,Raja Rajeshwari Nagar,1133,2.0,40.0,2.0
5343,Raja Rajeshwari Nagar,1400,2.0,45.0,2.0
5344,Raja Rajeshwari Nagar,1110,2.0,52.0,2.0
5345,Raja Rajeshwari Nagar,1185,2.0,51.15,2.0
5346,Raja Rajeshwari Nagar,1295,2.0,43.9,2.0
5347,Raja Rajeshwari Nagar,1196,2.0,40.54,2.0
5348,Raja Rajeshwari Nagar,1240,2.0,40.54,2.0
5349,Raja Rajeshwari Nagar,1090,2.0,57.0,2.0
5350,Raja Rajeshwari Nagar,1240,2.0,42.04,2.0
5351,Raja Rajeshwari Nagar,1295,2.0,55.47,2.0
5352,Raja Rajeshwari Nagar,1090,2.0,57.0,2.0
5353,Raja Rajeshwari Nagar,1303,2.0,55.78,2.0
5354,Raja Rajeshwari Nagar,1419,2.0,48.1,2.0
5355,Raja Rajeshwari Nagar,1270,2.0,62.0,2.0
5356,Raja Rajeshwari Nagar,1250,2.0,68.0,2.0
5357,Raja Rajeshwari Nagar,1196,2.0,40.54,2.0
5358,Raja Rajeshwari Nagar,1050,2.0,37.0,2.0
5359,Raja Rajeshwari Nagar,1196,2.0,40.54,2.0
5360,Raja Rajeshwari Nagar,1168,2.0,66.0,2.0
5361,Raja Rajeshwari Nagar,1157,2.0,65.0,2.0
5362,Raja Rajeshwari Nagar,1206,2.0,40.7,2.0
5363,Raja Rajeshwari Nagar,1000,2.0,50.0,2.0
5364,Raja Rajeshwari Nagar,1255,2.0,42.54,2.0
5365,Raja Rajeshwari Nagar,1140,2.0,44.0,2.0
5366,Raja Rajeshwari Nagar,1140,2.0,39.0,2.0
5367,Raja Rajeshwari Nagar,1187,2.0,40.14,2.0
5368,Raja Rajeshwari Nagar,1141,2.0,60.0,2.0
5369,Raja Rajeshwari Nagar,1540,3.0,60.0,3.0
5370,Raja Rajeshwari Nagar,1693,3.0,57.39,3.0
5371,Raja Rajeshwari Nagar,1278,2.0,53.76,3.0
5372,Raja Rajeshwari Nagar,1610,3.0,74.0,3.0
5373,Raja Rajeshwari Nagar,1693,3.0,57.39,3.0
5374,Raja Rajeshwari Nagar,1530,3.0,57.0,3.0
5375,Raja Rajeshwari Nagar,1530,3.0,61.2,3.0
5376,Raja Rajeshwari Nagar,1570,3.0,88.0,3.0
5377,Raja Rajeshwari Nagar,1608,3.0,67.98,3.0
5378,Raja Rajeshwari Nagar,1530,3.0,51.87,3.0
5379,Raja Rajeshwari Nagar,1575,2.0,78.0,3.0
5380,Raja Rajeshwari Nagar,1570,2.0,65.0,3.0
5381,Raja Rajeshwari Nagar,1580,3.0,53.56,3.0
5382,Raja Rajeshwari Nagar,1560,2.0,62.4,3.0
5383,Raja Rajeshwari Nagar,1530,3.0,51.77,3.0
5384,Raja Rajeshwari Nagar,1510,2.0,59.0,3.0
5385,Raja Rajeshwari Nagar,1395,2.0,72.0,3.0
5386,Raja Rajeshwari Nagar,1288,2.0,70.0,3.0
5387,Raja Rajeshwari Nagar,1420,2.0,60.0,3.0
5388,Raja Rajeshwari Nagar,1580,3.0,53.56,3.0
5389,Raja Rajeshwari Nagar,1430,2.0,50.0,3.0
5390,Raja Rajeshwari Nagar,1280,3.0,57.6,3.0
5391,Raja Rajeshwari Nagar,1550,3.0,52.45,3.0
5392,Raja Rajeshwari Nagar,1751,3.0,72.0,3.0
5393,Raja Rajeshwari Nagar,1375,2.0,54.99,3.0
5394,Raja Rajeshwari Nagar,1525,2.0,99.13,3.0
5395,Raja Rajeshwari Nagar,1400,2.0,48.0,3.0
5396,Raja Rajeshwari Nagar,1625,2.0,54.0,3.0
5397,Raja Rajeshwari Nagar,1693,3.0,71.38,3.0
5398,Raja Rajeshwari Nagar,1630,3.0,60.65,3.0
5399,Raja Rajeshwari Nagar,1531,3.0,51.77,3.0
5400,Raja Rajeshwari Nagar,1510,2.0,55.0,3.0
5401,Raja Rajeshwari Nagar,1550,3.0,86.8,3.0
5402,Raja Rajeshwari Nagar,1580,3.0,83.74,3.0
5403,Raja Rajeshwari Nagar,1608,3.0,54.51,3.0
5404,Raja Rajeshwari Nagar,1640,3.0,86.8,3.0
5405,Raja Rajeshwari Nagar,1500,3.0,51.04,3.0
5406,Raja Rajeshwari Nagar,1279,2.0,53.76,3.0
5407,Raja Rajeshwari Nagar,1757,3.0,98.0,3.0
5408,Raja Rajeshwari Nagar,1530,3.0,64.0,3.0
5409,Raja Rajeshwari Nagar,1587,3.0,73.8,3.0
5410,Raja Rajeshwari Nagar,1529,3.0,51.77,3.0
5411,Raja Rajeshwari Nagar,1450,2.0,67.0,3.0
5412,Raja Rajeshwari Nagar,1700,2.0,86.0,3.0
5413,Raja Rajeshwari Nagar,1580,2.0,66.85,3.0
5414,Raja Rajeshwari Nagar,1500,3.0,88.0,3.0
5415,Raja Rajeshwari Nagar,1400,2.0,86.0,3.0
5416,Raja Rajeshwari Nagar,1485,2.0,63.0,3.0
5417,Raja Rajeshwari Nagar,1335,2.0,56.0,3.0
5418,Raja Rajeshwari Nagar,1571,3.0,53.12,3.0
5419,Raja Rajeshwari Nagar,1530,3.0,64.86,3.0
5420,Raja Rajeshwari Nagar,3900,6.0,195.0,6.0
5421,Raja Rajeshwari Nagar,4800,8.0,225.0,8.0
5422,Raja Rajeshwari Nagar,3450,7.0,225.0,8.0
5423,Raja Rajeshwari Nagar,6000,8.0,215.0,8.0
5424,Raja Rajeshwari Nagar,3600,9.0,240.0,9.0
5425,Rajaji Nagar,660,1.0,75.0,1.0
5426,Rajaji Nagar,1370,2.0,170.0,2.0
5427,Rajaji Nagar,1718,3.0,288.0,2.0
5428,Rajaji Nagar,1200,2.0,150.0,2.0
5429,Rajaji Nagar,1160,1.0,163.0,2.0
5430,Rajaji Nagar,1440,2.0,170.0,2.0
5431,Rajaji Nagar,1440,2.0,185.0,2.0
5432,Rajaji Nagar,1357,2.0,130.0,2.0
5433,Rajaji Nagar,1763,3.0,262.0,2.0
5434,Rajaji Nagar,1268,2.0,127.0,2.0
5435,Rajaji Nagar,1200,1.0,200.0,2.0
5436,Rajaji Nagar,1718,3.0,275.0,2.0
5437,Rajaji Nagar,1763,3.0,240.0,2.0
5438,Rajaji Nagar,1314,2.0,225.0,2.0
5439,Rajaji Nagar,1440,2.0,165.0,2.0
5440,Rajaji Nagar,1640,3.0,229.0,3.0
5441,Rajaji Nagar,2390,3.0,415.0,3.0
5442,Rajaji Nagar,2390,3.0,410.0,3.0
5443,Rajaji Nagar,1725,3.0,200.0,3.0
5444,Rajaji Nagar,1640,3.0,223.0,3.0
5445,Rajaji Nagar,1800,3.0,260.0,3.0
5446,Rajaji Nagar,1640,3.0,241.0,3.0
5447,Rajaji Nagar,2409,3.0,360.0,3.0
5448,Rajaji Nagar,2386,3.0,334.0,3.0
5449,Rajaji Nagar,2448,3.0,400.0,3.0
5450,Rajaji Nagar,1640,3.0,230.0,3.0
5451,Rajaji Nagar,1800,2.0,250.0,3.0
5452,Rajaji Nagar,2300,3.0,369.0,3.0
5453,Rajaji Nagar,1640,3.0,220.0,3.0
5454,Rajaji Nagar,2500,3.0,350.0,3.0
5455,Rajaji Nagar,1615,3.0,175.0,3.0
5456,Rajaji Nagar,1776,3.0,190.0,3.0
5457,Rajaji Nagar,2559,3.0,403.0,3.0
5458,Rajaji Nagar,1640,3.0,220.0,3.0
5459,Rajaji Nagar,1613,3.0,150.0,3.0
5460,Rajaji Nagar,1380,3.0,130.0,3.0
5461,Rajaji Nagar,1800,3.0,240.0,3.0
5462,Rajaji Nagar,2533,3.0,425.0,3.0
5463,Rajaji Nagar,2450,3.0,330.0,3.0
5464,Rajaji Nagar,1640,3.0,262.0,3.0
5465,Rajaji Nagar,2367,3.0,375.0,3.0
5466,Rajaji Nagar,1640,3.0,251.0,3.0
5467,Rajaji Nagar,1640,3.0,268.0,3.0
5468,Rajaji Nagar,2367,4.0,340.0,3.0
5469,Rajaji Nagar,1720,3.0,224.0,3.0
5470,Rajaji Nagar,1700,3.0,200.0,3.0
5471,Rajaji Nagar,2300,4.0,240.0,3.0
5472,Rajaji Nagar,2500,3.0,340.0,3.0
5473,Rajaji Nagar,2390,3.0,372.0,3.0
5474,Rajaji Nagar,2415,3.0,399.0,3.0
5475,Rajaji Nagar,2367,3.0,320.0,3.0
5476,Rajaji Nagar,2409,3.0,395.0,3.0
5477,Rajaji Nagar,1640,3.0,245.0,3.0
5478,Rajaji Nagar,3516,4.0,540.0,4.0
5479,Rajaji Nagar,3526,4.0,492.0,4.0
5480,Rajaji Nagar,3526,4.0,558.0,4.0
5481,Rajaji Nagar,3539,4.0,424.5,4.0
5482,Rajaji Nagar,3436,6.0,475.0,4.0
5483,Rajaji Nagar,3436,6.0,500.0,4.0
5484,Rajaji Nagar,2648,5.0,251.5,4.0
5485,Rajaji Nagar,3730,4.0,370.0,4.0
5486,Rajaji Nagar,3100,4.0,550.0,4.0
5487,Rajaji Nagar,3526,4.0,598.0,4.0
5488,Rajaji Nagar,2440,2.0,415.0,4.0
5489,Rajaji Nagar,2733,5.0,259.0,4.0
5490,Rajaji Nagar,2849,5.0,300.0,5.0
5491,Rajaji Nagar,2400,3.0,320.0,5.0
5492,Rajaji Nagar,3600,5.0,510.0,5.0
5493,Rajaji Nagar,2400,5.0,408.0,5.0
5494,Rajaji Nagar,1800,4.0,324.0,6.0
5495,Rajiv Nagar,1263,2.0,93.32,2.0
5496,Rajiv Nagar,1330,2.0,93.0,2.0
5497,Rajiv Nagar,1309,2.0,80.0,2.0
5498,Rajiv Nagar,1690,3.0,125.0,3.0
5499,Rajiv Nagar,2340,4.0,148.0,4.0
5500,Rajiv Nagar,2340,5.0,129.0,4.0
5501,Rajiv Nagar,2340,5.0,129.0,4.0
5502,Rajiv Nagar,2340,4.0,145.0,4.0
5503,Rajiv Nagar,2340,5.0,160.0,4.0
5504,Ramagondanahalli,540,1.0,30.0,1.0
5505,Ramagondanahalli,1151,2.0,48.77,2.0
5506,Ramagondanahalli,1251,2.0,47.0,2.0
5507,Ramagondanahalli,1235,2.0,52.04,2.0
5508,Ramagondanahalli,1235,2.0,46.8,2.0
5509,Ramagondanahalli,1215,2.0,51.26,2.0
5510,Ramagondanahalli,1251,2.0,47.4,2.0
5511,Ramagondanahalli,1215,2.0,45.5,2.0
5512,Ramagondanahalli,1253,2.0,52.66,2.0
5513,Ramagondanahalli,1295,2.0,95.0,2.0
5514,Ramagondanahalli,1151,2.0,50.5,2.0
5515,Ramagondanahalli,1235,2.0,49.3,2.0
5516,Ramagondanahalli,1295,2.0,95.0,2.0
5517,Ramagondanahalli,1215,2.0,46.1,2.0
5518,Ramagondanahalli,1251,2.0,50.0,2.0
5519,Ramagondanahalli,1151,2.0,43.6,2.0
5520,Ramagondanahalli,1251,2.0,53.0,2.0
5521,Ramagondanahalli,1251,2.0,46.0,2.0
5522,Ramagondanahalli,1151,2.0,46.0,2.0
5523,Ramagondanahalli,1125,2.0,75.0,2.0
5524,Ramagondanahalli,1151,2.0,42.5,2.0
5525,Ramagondanahalli,1610,2.0,111.0,3.0
5526,Ramagondanahalli,1635,3.0,62.0,3.0
5527,Ramagondanahalli,2257,4.0,157.0,3.0
5528,Ramagondanahalli,1610,2.0,115.0,3.0
5529,Ramagondanahalli,2257,3.0,159.0,3.0
5530,Ramagondanahalli,1451,3.0,60.44,3.0
5531,Ramagondanahalli,1910,3.0,142.0,3.0
5532,Ramagondanahalli,1475,2.0,63.0,3.0
5533,Ramagondanahalli,1610,2.0,115.0,3.0
5534,Ramagondanahalli,1635,3.0,61.0,3.0
5535,Ramagondanahalli,1910,3.0,150.0,3.0
5536,Ramagondanahalli,1738,2.0,76.0,3.0
5537,Ramagondanahalli,2040,3.0,114.0,3.0
5538,Ramagondanahalli,1635,3.0,57.0,3.0
5539,Ramagondanahalli,1610,2.0,112.0,3.0
5540,Ramagondanahalli,1610,2.0,115.0,3.0
5541,Ramagondanahalli,1200,3.0,56.1,3.0
5542,Ramagondanahalli,1475,2.0,55.0,3.0
5543,Ramagondanahalli,2257,3.0,155.0,3.0
5544,Ramagondanahalli,1500,3.0,100.0,3.0
5545,Ramagondanahalli,1680,2.0,68.0,3.0
5546,Ramagondanahalli,1910,3.0,131.0,3.0
5547,Ramagondanahalli,2800,4.0,155.0,4.0
5548,Ramagondanahalli,2787,5.0,220.0,4.0
5549,Ramamurthy Nagar,360,1.0,26.0,1.0
5550,Ramamurthy Nagar,600,1.0,43.0,1.0
5551,Ramamurthy Nagar,540,1.0,35.0,1.0
5552,Ramamurthy Nagar,1050,2.0,37.0,2.0
5553,Ramamurthy Nagar,1040,2.0,50.0,2.0
5554,Ramamurthy Nagar,1200,3.0,72.0,2.0
5555,Ramamurthy Nagar,950,2.0,50.79,2.0
5556,Ramamurthy Nagar,1200,2.0,80.0,2.0
5557,Ramamurthy Nagar,1200,2.0,42.0,2.0
5558,Ramamurthy Nagar,1100,2.0,68.0,2.0
5559,Ramamurthy Nagar,1185,2.0,45.5,2.0
5560,Ramamurthy Nagar,1170,2.0,46.8,2.0
5561,Ramamurthy Nagar,1150,2.0,51.0,2.0
5562,Ramamurthy Nagar,1200,2.0,48.0,2.0
5563,Ramamurthy Nagar,1110,2.0,65.0,2.0
5564,Ramamurthy Nagar,1200,2.0,78.0,2.0
5565,Ramamurthy Nagar,1006,2.0,57.0,2.0
5566,Ramamurthy Nagar,1200,2.0,76.0,2.0
5567,Ramamurthy Nagar,1125,2.0,47.0,2.0
5568,Ramamurthy Nagar,1000,2.0,62.0,2.0
5569,Ramamurthy Nagar,1334,2.0,67.0,2.0
5570,Ramamurthy Nagar,1200,2.0,46.0,2.0
5571,Ramamurthy Nagar,1200,2.0,57.9,2.0
5572,Ramamurthy Nagar,1360,2.0,45.0,2.0
5573,Ramamurthy Nagar,1170,2.0,44.0,2.0
5574,Ramamurthy Nagar,1050,2.0,51.66,2.0
5575,Ramamurthy Nagar,1101,2.0,50.0,2.0
5576,Ramamurthy Nagar,1150,2.0,40.0,2.0
5577,Ramamurthy Nagar,1050,2.0,37.8,2.0
5578,Ramamurthy Nagar,935,2.0,39.0,2.0
5579,Ramamurthy Nagar,1200,2.0,68.0,2.0
5580,Ramamurthy Nagar,960,2.0,35.0,2.0
5581,Ramamurthy Nagar,1600,3.0,75.0,3.0
5582,Ramamurthy Nagar,1200,2.0,66.0,3.0
5583,Ramamurthy Nagar,1525,3.0,100.0,3.0
5584,Ramamurthy Nagar,1515,3.0,65.0,3.0
5585,Ramamurthy Nagar,1410,2.0,56.4,3.0
5586,Ramamurthy Nagar,1000,2.0,41.0,3.0
5587,Ramamurthy Nagar,1300,2.0,52.0,3.0
5588,Ramamurthy Nagar,1600,3.0,75.0,3.0
5589,Ramamurthy Nagar,1305,3.0,60.0,3.0
5590,Ramamurthy Nagar,1208,2.0,43.5,3.0
5591,Ramamurthy Nagar,3700,4.0,225.0,4.0
5592,Ramamurthy Nagar,2200,4.0,130.0,4.0
5593,Ramamurthy Nagar,2916,5.0,230.0,4.0
5594,Ramamurthy Nagar,3500,5.0,150.0,5.0
5595,Rayasandra,583,1.0,26.9,1.0
5596,Rayasandra,470,1.0,21.0,1.0
5597,Rayasandra,1065,2.0,44.95,2.0
5598,Rayasandra,1253,2.0,57.0,2.0
5599,Rayasandra,1198,2.0,54.0,2.0
5600,Rayasandra,1314,2.0,63.0,3.0
5601,Rayasandra,1708,3.0,75.0,3.0
5602,Rayasandra,1199,2.0,48.5,3.0
5603,Rayasandra,1577,3.0,67.0,3.0
5604,Rayasandra,1555,3.0,75.17,3.0
5605,Rayasandra,1458,3.0,60.0,3.0
5606,Rayasandra,1179,2.0,55.0,3.0
5607,Rayasandra,1601,3.0,70.0,3.0
5608,Rayasandra,1357,2.0,59.0,3.0
5609,Rayasandra,1708,3.0,76.0,4.0
5610,Rayasandra,3600,5.0,145.0,5.0
5611,Sahakara Nagar,1100,2.0,56.0,2.0
5612,Sahakara Nagar,1219,2.0,48.0,2.0
5613,Sahakara Nagar,1150,2.0,54.0,2.0
5614,Sahakara Nagar,1270,2.0,69.85,2.0
5615,Sahakara Nagar,960,2.0,56.0,2.0
5616,Sahakara Nagar,1048,2.0,50.0,2.0
5617,Sahakara Nagar,1160,2.0,55.0,2.0
5618,Sahakara Nagar,1100,2.0,55.0,2.0
5619,Sahakara Nagar,1000,2.0,60.0,2.0
5620,Sahakara Nagar,1175,2.0,49.0,2.0
5621,Sahakara Nagar,1100,2.0,55.0,2.0
5622,Sahakara Nagar,1180,2.0,72.0,2.0
5623,Sahakara Nagar,1200,2.0,60.0,2.0
5624,Sahakara Nagar,1032,2.0,45.0,2.0
5625,Sahakara Nagar,1200,2.0,46.0,2.0
5626,Sahakara Nagar,1270,2.0,96.0,2.0
5627,Sahakara Nagar,1201,2.0,80.0,2.0
5628,Sahakara Nagar,1200,2.0,54.0,2.0
